dataset_family,landscape_id,selection_id,V,geographic_regime,replicate,inventory_regime,local_imbalance_level,seed,source_station_row_indices,total_initial_inventory,total_target_inventory,station_inventory_minus_target,local_l1_imbalance,surplus_station_count,deficit_station_count,landscape_path,landscape_file_sha256,mapping_path,capacity_sha256,coordinate_sha256,instance_id,M,Q,complete_Q_vector,instance_path,instance_file_sha256,parser_format,distance_convention,scenario_id,T_seconds,pickup_seconds,drop_seconds,lambda,mathematical_scenario_identity_sha256,future_k1_am_sf_command,future_p_grb_command
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M01_Q20,1,20,[20],reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q20.txt,4909e581caa2ecc42b4a41e36cd96227720e6f0b8ef975d17c46073261196d8e,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M01_Q20_T10800,10800,60.0,60.0,0.15,6cffc74462755f9c3e05ad91aea0c86e112911b3f53b9ba2a165c6efb5f95856,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M01_Q20,1,20,[20],reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q20.txt,4909e581caa2ecc42b4a41e36cd96227720e6f0b8ef975d17c46073261196d8e,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M01_Q20_T18000,18000,60.0,60.0,0.15,2a396d53c9840db062f4d8e1bbdf888909c2cdaa5b26f13cb192fc970ea8aa9a,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M01_Q30,1,30,[30],reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt,085f124e3ef4f20e62e451ed4bf185314a19ac7f0d8adf135b7fd6a9a1683b40,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M01_Q30_T01800,1800,60.0,60.0,0.15,dc91b4b8a8d945612825c4e77626add9d2650dbb45bebcc4e3d83c558f065c31,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M01_Q30,1,30,[30],reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt,085f124e3ef4f20e62e451ed4bf185314a19ac7f0d8adf135b7fd6a9a1683b40,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M01_Q30_T03600,3600,60.0,60.0,0.15,cc81d16553a111b0585a1d0260f1495897d1bc637b6a7a88d1d0014cae5bcb57,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M01_Q30,1,30,[30],reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt,085f124e3ef4f20e62e451ed4bf185314a19ac7f0d8adf135b7fd6a9a1683b40,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M01_Q30_T10800,10800,60.0,60.0,0.15,19eee95a157496146801738fc44127ca04942a9a3dd808225a7c94cbb43b4bfa,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M01_Q30,1,30,[30],reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt,085f124e3ef4f20e62e451ed4bf185314a19ac7f0d8adf135b7fd6a9a1683b40,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M01_Q30_T18000,18000,60.0,60.0,0.15,d6b283bfad82f068436f37e61f47ca360286922723e8a7f17b6771e5e5980d88,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M01_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M02_Q20,2,20,"[20,20]",reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt,c1261b55874f37dcce86a51970bc0bd9e117ba32954d15b8c1a4cd06cc83e8b4,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M02_Q20_T01800,1800,60.0,60.0,0.15,1fe568731f4ebefc940d832751c7f5c53a340b05eaf8f81466c693d99644ded4,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M02_Q20,2,20,"[20,20]",reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt,c1261b55874f37dcce86a51970bc0bd9e117ba32954d15b8c1a4cd06cc83e8b4,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M02_Q20_T03600,3600,60.0,60.0,0.15,2dab6a1f22ffdf6af07253482b38e9d0acc07a2a997e5d0077322c8e6bed5461,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M02_Q20,2,20,"[20,20]",reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt,c1261b55874f37dcce86a51970bc0bd9e117ba32954d15b8c1a4cd06cc83e8b4,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M02_Q20_T10800,10800,60.0,60.0,0.15,eaf2d9b8829273ec0502f65abbfa93bd6dfd380845d825636325a4e2b3bc367b,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M02_Q20,2,20,"[20,20]",reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt,c1261b55874f37dcce86a51970bc0bd9e117ba32954d15b8c1a4cd06cc83e8b4,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M02_Q20_T18000,18000,60.0,60.0,0.15,297318ea4fca880e0af04f93d401186a365f056f62c46a7efa542091982a268e,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M02_Q30,2,30,"[30,30]",reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt,4e442ca998ef060ecdcdde06a4583166a1006c7d6cb743eee2b42ca06258ac47,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M02_Q30_T01800,1800,60.0,60.0,0.15,d363f54ac5634320629fabeac2bfa2f68db695a8ad7a7e6648e1681804bee525,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M02_Q30,2,30,"[30,30]",reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt,4e442ca998ef060ecdcdde06a4583166a1006c7d6cb743eee2b42ca06258ac47,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M02_Q30_T03600,3600,60.0,60.0,0.15,e7b328b30f19715a1749817e0206376eac633da303b155bb54ede6256f15db93,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M02_Q30,2,30,"[30,30]",reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt,4e442ca998ef060ecdcdde06a4583166a1006c7d6cb743eee2b42ca06258ac47,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M02_Q30_T10800,10800,60.0,60.0,0.15,f8daa58b81e7dabebba65eec769ebe9e2b40dcbedacb39080c44fd3dbd5567ed,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V08_regional_r1_surplus,cb443_V08_regional_r1,8,regional,1,surplus,high,1680276220,370;411;344;382;377;333;398;396,160,143,17,89,4,4,reference/citibike443-regional-v1/landscapes/V08/cb443_V08_regional_r1_surplus.json,b1ebac6b95cf218a04d8972b2f61a874c37622a2f22f30856c178db44bdaba0e,reference/citibike443-regional-v1/mappings/V08/cb443_V08_regional_r1_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V08_regional_r1_surplus_M02_Q30,2,30,"[30,30]",reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt,4e442ca998ef060ecdcdde06a4583166a1006c7d6cb743eee2b42ca06258ac47,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V08_regional_r1_surplus_M02_Q30_T18000,18000,60.0,60.0,0.15,7894655ab5cb6e50606ee552a645a14a669b9229b226bdf5a18b9f0e386afd42,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V08/cb443_V08_regional_r1_surplus_M02_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
